|KWWK        |96.5  MHz |FM |243 |ND  |                    |C2 |-  |LIC    |ROCHESTER                |MN |US |BLH-19921005KG      |43.    kW |43.    kW |161.0   |161.0   |50289      |N |44 |1  |58.8  |W |92  |36 |10.6  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |513.   m|513.0  m|-         |-       |-       |       m|199210051 |404345bd1a924ecb8bc9c1b6063ebeb7   |56c5c6b5a82b484281e8c1b6063ebeb7   |
|KKCQ-FM     |96.7  MHz |FM |244 |ND  |                    |C2 |-  |LIC    |BAGLEY                   |MN |US |BLH-20140918ADH     |25.    kW |25.    kW |170.0   |170.0   |50324      |N |47 |36 |21.8  |W |95  |25 |32.1  |R&J BROADCASTING, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |609.   m|609.0  m|-         |-       |1289307 |       m|201409180 |c59debe0aaaf49fbacf8c1b6063ebeb7   |4d2e58545ba64bcdb922c1b6063ebeb7   |
|K244FE      |96.7  MHz |FX |244 |ND  |                    |D  |-  |LIC    |CALHOUN BEACH            |MN |US |BLFT-20150604ABK    |-      kW |0.17   kW |0.0     |0.0     |147274     |N |44 |58 |33.9  |W |93  |16 |20.8  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|504.   m|-         |-       |1029018 |       m|201506045 |ff097100000c4764b156c1b6063ebeb7   |60c2a7aa477a4f8eb094c1b6063ebeb7   |
|KRAM-LP     |96.7  MHz |FL |244 |ND  |                    |LP1|-  |LIC    |MONTEVIDEO               |MN |US |0000126315          |0.1    kW |0.1    kW |17.0    |17.0    |126323     |N |44 |57 |22    |W |95  |44 |53    |THUNDERHAWK BROADCASTING INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |327.   m|327.0  m|-         |-       |-       |       m|126315    |25076f9175d874520175dc2cc8500127   |25076f9175d874520175dc2cc918012e   |
|KDOG        |96.7  MHz |FM |244 |ND  |                    |C3 |-  |LIC    |NORTH MANKATO            |MN |US |BLH-19930920KC      |4.     kW |4.     kW |198.0   |198.0   |42993      |N |44 |13 |19.8  |W |94  |7  |3.8   |SUBARCTIC MEDIA, LLC                                                        |   0.00 km |   0.00 mi |  0.00 deg |483.   m|483.0  m|-         |-       |-       |       m|199309200 |15832bf0c50945699355c1b6063ebeb7   |ff3085cc9f3e46b68587c1b6063ebeb7   |
|KZRV        |96.7  MHz |FM |244 |DA  |                    |C2 |-  |LIC    |SARTELL                  |MN |US |BLH-19910711KC      |50.    kW |50.    kW |138.0   |138.0   |59149      |N |45 |46 |2.8   |W |94  |8  |4.9   |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |480.   m|480.0  m|-         |0.      |-       |       m|199107110 |75b76898ac224192bcc8c1b6063ebeb7   |e53fddfd995e4cf39101c1b6063ebeb7   |
|KZRV        |96.7  MHz |FS |244 |ND  |                    |C2 |-  |LIC    |SARTELL                  |MN |US |BXLH-20050527BAI    |1.     kW |1.     kW |133.0   |133.0   |59149      |N |45 |33 |35.9  |W |94  |8  |21.0  |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |453.   m|453.0  m|-         |-       |1023850 |       m|200505275 |a73a1b1b96c14c44974cc1b6063ebeb7   |202778d676bc40adb9b9c1b6063ebeb7   |
|K245CU      |96.9  MHz |FX |245 |ND  |                    |D  |-  |LIC    |DETROIT LAKES            |MN |US |0000120192          |0.25   kW |0.25   kW |0.0     |0.0     |200116     |N |46 |43 |18.9  |W |95  |50 |38.2  |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |540.   m|540.0  m|-         |-       |1276387 |       m|120192    |25076f91738371f70173bb699c9a158c   |25076f91738371f70173bb699d251593   |
|KMFY        |96.9  MHz |FM |245 |ND  |                    |C1 |-  |LIC    |GRAND RAPIDS             |MN |US |BLH-20190320AAE     |100.   kW |100.   kW |152.4   |152.4   |34972      |N |47 |20 |21.8  |W |93  |23 |48.7  |RAPIDS RADIO LLC                                                            |   0.00 km |   0.00 mi |  0.00 deg |563.5  m|563.5  m|-         |-       |1048885 |       m|201903200 |ea5301b314f04494a1f8c1b6063ebeb7   |8f597be1fbde44ce9d22c1b6063ebeb7   |
|NEW         |96.9  MHz |FL |245 |ND  |                    |LP1|-  |AMD    |MARSHALL                 |MN |US |0000232337          |0.1    kW |0.1    kW |17.0    |17.0    |788382     |N |44 |27 |17    |W |95  |45 |33    |OUTSPOKEN CULTURE                                                           |   0.00 km |   0.00 mi |  0.00 deg |373.   m|373.0  m|-         |-       |-       |       m|232337    |25076f91916cb53601918104f05e0952   |25076f91916cb53601918104f271095d   |
|K245BY      |96.9  MHz |FX |245 |ND  |                    |D  |-  |LIC    |MOORHEAD                 |MN |US |0000197148          |0.25   kW |0.25   kW |0.0     |0.0     |141981     |N |46 |49 |2.9   |W |96  |48 |8.3   |BROOKE INGSTAD                                                              |   0.00 km |   0.00 mi |  0.00 deg |366.   m|366.0  m|-         |-       |1038763 |       m|197148    |25076ff38265744901826ed8277602f5   |25076ff38265744901826ed827b602fc   |
|K245CX      |96.9  MHz |FX |245 |ND  |                    |D  |-  |LIC    |ROCHESTER                |MN |US |BLFT-20190503AAB    |0.25   kW |0.25   kW |0.0     |0.0     |201092     |N |44 |1  |8.3   |W |92  |27 |56.7  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |364.   m|364.0  m|-         |-       |-       |       m|201905039 |7b619d83cef14e5087e7c1b6063ebeb7   |4454f188b91f4d98bbc7c1b6063ebeb7   |
|KGLH-LP     |96.9  MHz |FL |245 |ND  |                    |LP1|-  |LIC    |SPICER                   |MN |US |BLL-20021210ACD     |0.1    kW |0.1    kW |30.0    |0.0     |126735     |N |45 |15 |31.8  |W |94  |56 |29.0  |HOPE PRESBYTERIAN CHURCH                                                    |   0.00 km |   0.00 mi |  0.00 deg |396.   m|0.0    m|-         |-       |-       |       m|200212101 |165918859e704c7ca7d2c1b6063ebeb7   |736f0551e08b4fd48a33c1b6063ebeb7   |
|KYCK        |97.1  MHz |FM |246 |ND  |                    |C1 |-  |MOD    |CROOKSTON                |MN |US |0000209077          |100.   kW |100.   kW |121.0   |121.0   |62059      |N |47 |48 |49.2  |W |96  |55 |48.8  |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |379.   m|379.0  m|-         |-       |1064819 |       m|209077    |25076ff380e4587e0181213ccd43124b   |25076ff380e4587e0181213ccd9a1252   |
|KYCK        |97.1  MHz |FM |246 |ND  |                    |C1 |-  |LIC    |CROOKSTON                |MN |US |BLH-20060406ACA     |100.   kW |100.   kW |113.4   |113.4   |62059      |N |47 |49 |19.9  |W |96  |49 |14.3  |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |369.4  m|369.4  m|-         |-       |1062816 |       m|200604060 |954eac1dac534a7990dfc1b6063ebeb7   |f4d3c45662f847bcb25dc1b6063ebeb7   |
|KYCK        |97.1  MHz |FS |246 |ND  |                    |C1 |-  |LIC    |CROOKSTON                |MN |US |0000203375          |8.5    kW |8.5    kW |79.0    |79.0    |62059      |N |47 |48 |49.2  |W |96  |55 |48.8  |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |333.4  m|333.4  m|-         |-       |1064819 |       m|203375    |25076f9184355aa30184528043f105a2   |25076f9184355aa301845280444f05a9   |
|K246CW      |97.1  MHz |FX |246 |ND  |                    |D  |-  |LIC    |FAIRMONT                 |MN |US |0000120608          |0.25   kW |0.25   kW |0.0     |0.0     |202448     |N |43 |37 |45.0  |W |94  |29 |1.0   |CITY OF LAKES MEDIA, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |462.8  m|462.8  m|-         |-       |1027230 |       m|120608    |25076f917403c6d201740979322502ab   |25076f917403c6d201740979335502b3   |
|KTCZ-FM     |97.1  MHz |FM |246 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BLH-19910814KC      |100.   kW |100.   kW |315.0   |315.0   |10142      |N |45 |3  |29.8  |W |93  |7  |27.7  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |593.   m|593.0  m|-         |-       |-       |       m|199108140 |4815f5c5971a4bf7bd2ec1b6063ebeb7   |d94169719e5b4b7f8e15c1b6063ebeb7   |
|KTCZ-FM     |97.1  MHz |FS |246 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BXMLH-20080929AEV   |32.17  kW |32.17  kW |251.0   |251.0   |10142      |N |44 |58 |33.9  |W |93  |16 |20.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029019 |       m|200809290 |4341718f5a564d1fa64ec1b6063ebeb7   |d4dd08a738ad4c0e9c02c1b6063ebeb7   |
|KTCZ-FM     |97.1  MHz |FS |246 |ND  |H                   |C  |-  |LIC    |MINNEAPOLIS              |MN |US |BXMLH-19990903AAM   |40.    kW |40.    kW |251.0   |251.0   |10142      |N |44 |58 |33.9  |W |93  |16 |20.8  |IHM LICENSES, LLC                                                           |   0.00 km |   0.00 mi |  0.00 deg |519.   m|519.0  m|-         |-       |1029019 |       m|199909039 |2b2a7716317e48f2be5cc1b6063ebeb7   |ad03670d50904a4c8cffc1b6063ebeb7   |
|K246BG      |97.1  MHz |FX |246 |ND  |                    |D  |-  |LIC    |WINDOM                   |MN |US |BLFT-20070514ABP    |0.18   kW |0.18   kW |47.3    |0.0     |152870     |N |43 |52 |50.8  |W |95  |7  |11.0  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |482.   m|482.0  m|-         |-       |1254873 |       m|200705147 |6997b9575a894970ba9ac1b6063ebeb7   |7a5485d321174a659b58c1b6063ebeb7   |
|KDNW        |97.3  MHz |FM |247 |ND  |                    |C1 |-  |LIC    |DULUTH                   |MN |US |BMLED-20130722ADH   |72.    kW |72.    kW |168.0   |168.0   |49797      |N |46 |47 |19.8  |W |92  |7  |4.7   |UNIVERSITY OF NORTHWESTERN ST. PAUL                                         |   0.00 km |   0.00 mi |  0.00 deg |474.   m|474.0  m|-         |-       |1024128 |       m|201307221 |310ddfdab0d34e39a88fc1b6063ebeb7   |112c6c94c9464a4cb347c1b6063ebeb7   |
|K247CU      |97.3  MHz |FX |247 |ND  |                    |D  |-  |LIC    |NEW ULM                  |MN |US |BLFT-20180430AAH    |0.25   kW |0.25   kW |0.0     |0.0     |200060     |N |44 |15 |53.9  |W |94  |25 |50.9  |INGSTAD BROTHERS BROADCASTING, LLC                                          |   0.00 km |   0.00 mi |  0.00 deg |400.   m|400.0  m|-         |-       |1023891 |       m|201804308 |13377f392b5243ce949dc1b6063ebeb7   |c1df6a5b21434f33a357c1b6063ebeb7   |
|KRVY-FM     |97.3  MHz |FM |247 |ND  |                    |C2 |-  |LIC    |STARBUCK                 |MN |US |BLH-20001220ABP     |50.    kW |50.    kW |150.0   |150.0   |31059      |N |45 |31 |41.9  |W |95  |32 |53.1  |IOWA CITY BROADCASTING COMPANY, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |520.   m|520.0  m|-         |-       |1029269 |       m|200012201 |8843b7597ced48cfbf0ac1b6063ebeb7   |e3496606d57042eabdb2c1b6063ebeb7   |
|K248DH      |97.5  MHz |FX |248 |ND  |                    |D  |-  |LIC    |EAST GRAND FORKS         |MN |US |0000145135          |0.25   kW |0.25   kW |0.0     |0.0     |202225     |N |47 |48 |48.9  |W |96  |55 |49.3  |LEIGHTON ENTERPRISES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |367.   m|367.0  m|-         |-       |1064819 |       m|145135    |25076f91788f79880178934276420095   |25076f91788f79880178934276aa009c   |
|W248AS      |97.5  MHz |FX |248 |ND  |                    |D  |-  |LIC    |HINCKLEY                 |MN |US |BLFT-20061127ADB    |0.055  kW |0.055  kW |45.7    |0.0     |141828     |N |46 |0  |50.8  |W |92  |56 |35.7  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |360.   m|360.0  m|-         |-       |-       |       m|200611276 |ad990f58134f45d5943cc1b6063ebeb7   |5d7f9664d4e640d59fccc1b6063ebeb7   |
|W248CU      |97.5  MHz |FX |248 |DA  |                    |D  |-  |LIC    |MINNEAPOLIS              |MN |US |BLFT-20170622ACC    |0.25   kW |0.25   kW |0.0     |0.0     |138656     |N |44 |56 |44.9  |W |93  |5  |31.8  |UNIVERSITY OF NORTHWESTERN-ST. PAUL                                         |   0.00 km |   0.00 mi |  0.00 deg |375.   m|375.0  m|-         |0.      |1218256 |       m|201706227 |cecc35637ad14c9e8e5ac1b6063ebeb7   |a0667007730443b4a54ec1b6063ebeb7   |
|KDKK        |97.5  MHz |FM |248 |ND  |                    |C1 |-  |LIC    |PARK RAPIDS              |MN |US |BLH-20040901AAA     |100.   kW |100.   kW |194.0   |194.0   |16433      |N |46 |55 |50.9  |W |95  |0  |28.1  |DE LA HUNT MEDIA, INC.                                                      |   0.00 km |   0.00 mi |  0.00 deg |631.   m|631.0  m|-         |-       |1217438 |       m|200409010 |d44a3875bd50491ca5dec1b6063ebeb7   |4c3e16ce16f64676a4a6c1b6063ebeb7   |
|KNXR        |97.5  MHz |FM |248 |ND  |                    |C  |-  |LIC    |ROCHESTER                |MN |US |BLH-19990505KB      |100.   kW |100.   kW |317.0   |317.0   |68823      |N |44 |2  |27.9  |W |92  |20 |25.6  |BLOOMING PRAIRIE FARM RADIO INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |671.   m|671.0  m|-         |-       |1029133 |       m|199905050 |52a81c59c86e47569d1ac1b6063ebeb7   |e24a7c9e146f4987b3dfc1b6063ebeb7   |
|KVEX-LP     |97.5  MHz |FL |248 |ND  |                    |LP1|-  |LIC    |SAINT CLOUD              |MN |US |BLL-20150130AQS     |0.045  kW |0.045  kW |44.4    |0.0     |194754     |N |45 |33 |16.8  |W |94  |9  |0.9   |ST CLOUD STATE UNIVERSITY                                                   |   0.00 km |   0.00 mi |  0.00 deg |364.   m|0.0    m|-         |-       |-       |       m|201501300 |a2dd18cf317248f08686c1b6063ebeb7   |e8b10a3cda18487ba05bc1b6063ebeb7   |
|KPPS-LP     |97.5  MHz |FL |248 |ND  |                    |LP1|-  |LIC    |ST. LOUIS PARK           |MN |US |BLL-20180315AAX     |0.1    kW |0.1    kW |15.1    |0.0     |196131     |N |44 |56 |33.8  |W |93  |22 |56.8  |PARK PUBLIC RADIO, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |292.   m|0.0    m|-         |-       |-       |       m|201803150 |a98578b8f03c48318ffdc1b6063ebeb7   |ee21816ab0be4e579ee6c1b6063ebeb7   |
|K249ED      |97.7  MHz |FX |249 |ND  |                    |D  |-  |LIC    |ALBERTVILLE              |MN |US |BLFT-20160205AEW    |0.25   kW |0.25   kW |303.0   |303.0   |141741     |N |45 |20 |11.9  |W |93  |23 |30.8  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |582.   m|582.0  m|-         |-       |1242341 |       m|201602056 |223b1eb71d9842cfa0d2c1b6063ebeb7   |5cbc607b5474456fa9a0c1b6063ebeb7   |
|W249CX      |97.7  MHz |FX |249 |ND  |                    |D  |-  |LIC    |DULUTH                   |MN |US |BLFT-20171115AAO    |0.25   kW |0.25   kW |0.0     |0.0     |138738     |N |46 |47 |7.0   |W |92  |7  |14.0  |VCY AMERICA, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |469.   m|469.0  m|-         |-       |1023325 |       m|201711157 |f0692643f27943c58609c1b6063ebeb7   |2f9c6a0ce0f847c3adc2c1b6063ebeb7   |
|K249EZ      |97.7  MHz |FX |249 |ND  |                    |D  |-  |LIC    |FERGUS FALLS             |MN |US |BLFT-20170405AAV    |0.25   kW |0.25   kW |0.0     |0.0     |138342     |N |46 |16 |24.9  |W |96  |2  |46.2  |LEIGHTON RADIO HOLDINGS, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |469.   m|469.0  m|-         |-       |1024482 |       m|201704057 |93a6da8ccc3049a0a794c1b6063ebeb7   |be511464b1d14d05b1a9c1b6063ebeb7   |
|W249DK      |97.7  MHz |FX |249 |ND  |                    |D  |-  |LIC    |HASTINGS                 |MN |US |BLFT-20160616AAG    |0.25   kW |0.25   kW |0.0     |0.0     |63344      |N |44 |44 |13.9  |W |92  |49 |42.7  |K & M BROADCASTING, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |275.   m|275.0  m|-         |-       |1249971 |       m|201606166 |cd4282fc19dc47d48e7fc1b6063ebeb7   |144548532824437b805ec1b6063ebeb7   |
|K249BK      |97.7  MHz |FX |249 |ND  |                    |D  |-  |LIC    |INTERNATIONAL FALLS      |MN |US |BLFT-19950125TB     |0.008  kW |0.008  kW |200.0   |200.0   |42973      |N |48 |35 |29.7  |W |93  |24 |19.5  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |400.   m|400.0  m|-         |-       |-       |       m|199501255 |60986640b57d4c9f9788c1b6063ebeb7   |da888779a4e744178153c1b6063ebeb7   |
|KLGR-FM     |97.7  MHz |FM |249 |ND  |                    |A  |-  |LIC    |REDWOOD FALLS            |MN |US |BLH-6258            |3.     kW |3.     kW |91.0    |91.0    |9654       |N |44 |32 |32.8  |W |95  |7  |57.9  |ALPHA 3E LICENSEE LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |400.   m|400.0  m|-         |-       |-       |       m|62586     |dfe83efe1ecc4773b0a4c1b6063ebeb7   |804bf732b11149e08ddac1b6063ebeb7   |
|WEVE-FM     |97.9  MHz |FM |250 |DA  |                    |C1 |-  |LIC    |EVELETH                  |MN |US |BLH-20080205AGD     |100.   kW |100.   kW |158.0   |158.0   |29194      |N |47 |35 |52.7  |W |92  |13 |26.6  |MIDWEST COMMUNICATIONS, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |608.1  m|608.1  m|-         |0.      |-       |       m|200802050 |6611ff43bbfd46dca85ac1b6063ebeb7   |86cc1c597e8c4315aebfc1b6063ebeb7   |
|K250CD      |97.9  MHz |FX |250 |ND  |                    |D  |-  |LIC    |FARIBAULT                |MN |US |0000120542          |0.25   kW |0.25   kW |0.0     |0.0     |202292     |N |44 |15 |44.0  |W |93  |16 |31.0  |TOWNSQUARE LICENSE, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |405.   m|405.0  m|-         |-       |1024053 |       m|120542    |25076f9173c965070173cbca35a70199   |25076f9173c965070173cbca360701a0   |
|KEFE-LP     |97.9  MHz |FL |250 |ND  |                    |LP1|-  |LIC    |LAKEVILLE                |MN |US |BLL-20151104EYG     |0.1    kW |0.1    kW |29.4    |0.0     |192323     |N |44 |43 |0.5   |W |93  |13 |42.9  |RIOS DE AGUA VIVA CHURCH OF GOD                                             |   0.00 km |   0.00 mi |  0.00 deg |322.   m|0.0    m|-         |-       |-       |       m|201511041 |bd195f4d38994b21a466c1b6063ebeb7   |af9402732cdd43c48d9cc1b6063ebeb7   |
|K250BY      |97.9  MHz |FX |250 |DA  |                    |D  |-  |LIC    |MINNEAPOLIS              |MN |US |0000263511          |0.25   kW |0.25   kW |0.0     |0.0     |202408     |N |44 |58 |34.0  |W |93  |16 |21.0  |CENTRAL BAPTIST THEOLOGICAL SEMINARY OF MINNEAPOLIS                         |   0.00 km |   0.00 mi |  0.00 deg |500.5  m|500.5  m|-         |0.      |1029019 |       m|263511    |25076f91948a755c01948ae42f680232   |25076f91948a755c01948ae4316c0239   |
|K250AC      |97.9  MHz |FX |250 |ND  |                    |D  |-  |LIC    |ST. PETER                |MN |US |BLFT-19951106TE     |0.075  kW |0.075  kW |9.0     |9.0     |43008      |N |44 |17 |10.8  |W |93  |57 |45.8  |MINN-IOWA CHRISTIAN BROADCASTING, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |301.   m|301.0  m|-         |-       |-       |       m|199511065 |e40bd8bed0da4a6f95a7c1b6063ebeb7   |e259801cfbbe42c6a0eac1b6063ebeb7   |
|KBEW-FM     |98.1  MHz |FM |251 |ND  |                    |C3 |-  |LIC    |BLUE EARTH               |MN |US |BLH-19940105KD      |25.    kW |25.    kW |100.0   |100.0   |33651      |N |43 |40 |0.8   |W |94  |7  |19.8  |RIVERFRONT BROADCASTING OF MINNESOTA, INC.                                  |   0.00 km |   0.00 mi |  0.00 deg |429.   m|429.0  m|-         |-       |-       |       m|199401050 |54c6f8b9e0f44ae19e74c1b6063ebeb7   |1009d5c7a4774113bef3c1b6063ebeb7   |
|WWJO        |98.1  MHz |FM |251 |ND  |                    |C0 |-  |LIC    |ST. CLOUD                |MN |US |BLH-19890117KF      |100.   kW |100.   kW |305.0   |305.0   |73145      |N |45 |48 |51.9  |W |94  |1  |38.9  |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |669.   m|669.0  m|-         |-       |1023851 |       m|198901170 |3c81320a3da942bbbf61c1b6063ebeb7   |d1a7b5b280454030b42fc1b6063ebeb7   |
|WWJO        |98.1  MHz |FS |251 |ND  |                    |C0 |-  |LIC    |ST. CLOUD                |MN |US |BLH-19920313KD      |40.    kW |40.    kW |108.0   |108.0   |73145      |N |45 |48 |51.9  |W |94  |1  |38.9  |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |472.   m|472.0  m|-         |-       |1023851 |       m|199203130 |b56d957719bb49ada311c1b6063ebeb7   |04efdb37320f44cba303c1b6063ebeb7   |
|WWJO        |98.1  MHz |FS |251 |ND  |                    |C0 |-  |LIC    |ST. CLOUD                |MN |US |BXLH-20050527AZM    |1.     kW |1.     kW |133.0   |133.0   |73145      |N |45 |33 |35.9  |W |94  |8  |21.0  |TOWNSQUARE MEDIA LICENSEE OF ST. CLOUD, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |453.   m|453.0  m|-         |-       |1023850 |       m|200505275 |8a98556ab92547cd9625c1b6063ebeb7   |e66302834fe54337a5d6c1b6063ebeb7   |
|KENL-LP     |98.1  MHz |FL |251 |ND  |                    |LP1|-  |LIC    |ST. PAUL                 |MN |US |BLL-20160720AAJ     |0.1    kW |0.1    kW |-3.0    |0.0     |195268     |N |44 |53 |30.2  |W |93  |2  |26.1  |ENLANCE ADVENTISTA                                                          |   0.00 km |   0.00 mi |  0.00 deg |269.1  m|0.0    m|-         |-       |-       |       m|201607200 |93d80cc82e7c480cae00c1b6063ebeb7   |17dfc458655a46b6abdec1b6063ebeb7   |
|KVRM-LP     |98.1  MHz |FL |251 |ND  |                    |LP1|-  |CP     |VERMILLION               |MN |US |0000232191          |0.1    kW |0.1    kW |24.0    |24.0    |781901     |N |44 |38 |48    |W |92  |59 |32    |BAUER BROADCASTING                                                          |   0.00 km |   0.00 mi |  0.00 deg |297.   m|297.0  m|-         |-       |-       |       m|232191    |25076ff38b63e0c4018b679f554b01b6   |25076f918b63e0cc018b8160f9e40a92   |
|WBJI        |98.3  MHz |FM |252 |ND  |                    |C1 |-  |LIC    |BLACKDUCK                |MN |US |BLH-20030825AFY     |100.   kW |100.   kW |146.0   |146.0   |54436      |N |47 |33 |20.8  |W |94  |48 |5.0   |R.P. BROADCASTING, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |565.7  m|565.7  m|-         |-       |1024705 |       m|200308250 |e7d7377ed70f4686957ec1b6063ebeb7   |656f7cb405944296b1e3c1b6063ebeb7   |
|W252AN      |98.3  MHz |FX |252 |ND  |                    |D  |-  |LIC    |HIBBING                  |MN |US |BLFT-19870410TA     |0.009  kW |0.009  kW |29.0    |29.0    |29195      |N |47 |22 |50.7  |W |92  |57 |19.6  |MIDWEST COMMUNICATIONS, INC.                                                |   0.00 km |   0.00 mi |  0.00 deg |530.   m|530.0  m|-         |-       |-       |       m|198704107 |0f5b4be8246a4ad9a72cc1b6063ebeb7   |fc6ec40335174f1aadcac1b6063ebeb7   |
|K252GF      |98.3  MHz |FX |252 |ND  |                    |D  |-  |AMD    |MONTEVIDEO               |MN |US |BNPFT-20180419ACB   |0.25   kW |0.25   kW |0.0     |0.0     |202148     |N |44 |56 |2.8   |W |95  |44 |48.1  |IOWA CITY BROADCASTING COMPANY, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |346.   m|346.0  m|-         |-       |1063850 |       m|201804191 |bf6f9c5d69d94ecb9235c1b6063ebeb7   |4432040902d84a599961c1b6063ebeb7   |
|KQYB        |98.3  MHz |FM |252 |ND  |                    |C2 |-  |LIC    |SPRING GROVE             |MN |US |BLH-19901121KD      |33.    kW |33.    kW |185.0   |185.0   |63804      |N |43 |40 |52.8  |W |91  |45 |28.5  |FAMILY RADIO, INC.                                                          |   0.00 km |   0.00 mi |  0.00 deg |506.   m|506.0  m|-         |-       |-       |       m|199011211 |aae81dc136294328bc27c1b6063ebeb7   |a1e485b0dc624b67b3eec1b6063ebeb7   |
|KLKX-LP     |98.5  MHz |FL |253 |ND  |                    |LP1|-  |LIC    |ALEXANDRIA               |MN |US |BLL-20181030ABD     |0.1    kW |0.1    kW |17.3    |0.0     |195445     |N |45 |53 |10.8  |W |95  |22 |35.1  |ALEXANDRIA COMMUNITY RADIO EDUCATIONAL ORGANIZATION, INC.                   |   0.00 km |   0.00 mi |  0.00 deg |445.   m|0.0    m|-         |-       |-       |       m|201810301 |b6c484dce10c44d5b21bc1b6063ebeb7   |a46bc8c7d21b4c4f9eccc1b6063ebeb7   |
|KTIS-FM     |98.5  MHz |FM |253 |ND  |H                   |C0 |-  |LIC    |MINNEAPOLIS              |MN |US |BMLED-20030304AAJ   |100.   kW |100.   kW |315.0   |315.0   |49787      |N |45 |3  |29.9  |W |93  |7  |27.8  |UNIVERSITY OF NORTHWESTERN-ST. PAUL                                         |   0.00 km |   0.00 mi |  0.00 deg |593.   m|593.0  m|-         |-       |1022899 |       m|200303040 |4bb87ca9e09f4178bd8dc1b6063ebeb7   |c03a14f7f87b45c4a541c1b6063ebeb7   |
|KTIS-FM     |98.5  MHz |FS |253 |ND  |H                   |C0 |-  |LIC    |MINNEAPOLIS              |MN |US |BXLH-20020226AAP    |38.    kW |38.    kW |251.0   |251.0   |49787      |N |44 |58 |33.9  |W |93  |16 |20.8  |UNIVERSITY OF NORTHWESTERN-ST. PAUL                                         |   0.00 km |   0.00 mi |  0.00 deg |518.3  m|518.3  m|-         |-       |1029019 |       m|200202262 |2fb30935461541f8bbf6c1b6063ebeb7   |d2e1590568654ed28d00c1b6063ebeb7   |
|KTIS-FM     |98.5  MHz |FS |253 |ND  |H                   |C0 |-  |LIC    |MINNEAPOLIS              |MN |US |BXMLH-20080930AGF   |35.    kW |35.    kW |251.0   |251.0   |49787      |N |44 |58 |33.9  |W |93  |16 |20.8  |UNIVERSITY OF NORTHWESTERN-ST. PAUL                                         |   0.00 km |   0.00 mi |  0.00 deg |518.3  m|518.3  m|-         |-       |1029019 |       m|200809300 |999b01e73be34f9790bdc1b6063ebeb7   |d4a2714c52834411b032c1b6063ebeb7   |
